"iso3","anio","valor_en_porcentaje"
"LVA","1986","8.983882"
"LVA","1987","12.136782"
"LVA","1988","10.432146"
"LVA","1989","12.539953"
"LVA","1990","15.375505"
"LVA","1991","12.153858"
"LVA","1992","13.070239"
"LVA","1993","17.300793"
"LVA","1994","20.521252"
"LVA","1995","19.48626"
"LVA","1996","13.271263"
"LVA","1997","20.91794"
"LVA","1998","28.085598"
"LVA","1999","21.138712"
"LVA","2000","22.118181"
"LVA","2001","20.512127"
"LVA","2002","17.687971"
"LVA","2003","16.751476"
"LVA","2004","20.242414"
"LVA","2005","20.919247"
"LVA","2006","17.916225"
"LVA","2007","17.48977"
"LVA","2008","19.600128"
"LVA","2009","22.801994"
"LVA","2010","20.99727"
"LVA","2011","19.912294"
"LVA","2012","25.260374"
"LVA","2013","22.860985"
"LVA","2014","19.858122"
"LVA","2015","19.562021"
"LVA","2016","22.235506"
"LVA","2017","30.942255"
"LVA","2018","23.44276"
"LVA","2019","20.844694"
"LVA","2020","26.028193"
"LVA","2021","25.439962"
"LVA","2022","26.908577"
"LTU","1985","15.52998"
"LTU","1986","17.499424"
"LTU","1987","15.532288"
"LTU","1988","20.451012"
"LTU","1989","24.367962"
"LTU","1990","24.543411"
"LTU","1991","23.067211"
"LTU","1992","32.466415"
"LTU","1993","35.15234"
"LTU","1994","26.290768"
"LTU","1995","35.12661"
"LTU","1996","37.748474"
"LTU","1997","35.347973"
"LTU","1998","37.390423"
"LTU","1999","33.25922"
"LTU","2000","31.899204"
"LTU","2001","36.150475"
"LTU","2002","41.73864"
"LTU","2003","43.13563"
"LTU","2004","41.807003"
"LTU","2005","31.713646"
"LTU","2006","28.001547"
"LTU","2007","29.518768"
"LTU","2008","29.968887"
"LTU","2009","35.13439"
"LTU","2010","4.7345157"
"LTU","2011","5.3377385"
"LTU","2012","5.8947334"
"LTU","2013","7.896079"
"LTU","2014","8.227861"
"LTU","2015","8.652507"
"LTU","2016","9.965918"
"LTU","2017","11.260349"
"LTU","2018","10.192717"
"LTU","2019","11.211691"
"LTU","2020","11.799221"
"LTU","2021","12.441872"
"LTU","2022","12.488818"
"LUX","1965","0.61123115"
"LUX","1966","0.57401025"
"LUX","1967","0.6577615"
"LUX","1968","0.621158"
"LUX","1969","0.50225776"
"LUX","1970","0.53466296"
"LUX","1971","0.31431046"
"LUX","1972","0.35941938"
"LUX","1973","0.2993406"
"LUX","1974","0.43540335"
"LUX","1975","0.45285672"
"LUX","1976","0.2848827"
"LUX","1977","0.69326395"
"LUX","1978","0.65441746"
"LUX","1979","0.69214594"
"LUX","1980","0.77743924"
"LUX","1981","0.99061763"
"LUX","1982","0.9594649"
"LUX","1983","1.0039246"
"LUX","1984","1.0007659"
"LUX","1985","0.81546617"
"LUX","1986","0.9784457"
"LUX","1987","1.2274541"
"LUX","1988","1.1297147"
"LUX","1989","0.762681"
"LUX","1990","0.66460145"
"LUX","1991","0.7338108"
"LUX","1992","0.6107495"
"LUX","1993","0.6041136"
"LUX","1994","0.77528113"
"LUX","1995","0.9501822"
"LUX","1996","0.6496766"
"LUX","1997","0.90258384"
"LUX","1998","1.294618"
"LUX","1999","1.0463189"
"LUX","2000","1.3703701"
"LUX","2001","1.2522314"
"LUX","2002","1.0301425"
"LUX","2003","0.91741097"
"LUX","2004","1.1120354"
"LUX","2005","1.1679211"
"LUX","2006","1.3908709"
"LUX","2007","2.5581582"
"LUX","2008","2.6651092"
"LUX","2009","2.6304793"
"LUX","2010","2.5002356"
"LUX","2011","2.5544233"
"LUX","2012","2.9861996"
"LUX","2013","3.662436"
"LUX","2014","4.3592978"
"LUX","2015","5.030449"
"LUX","2016","5.4342875"
"LUX","2017","6.6963987"
"LUX","2018","7.1412535"
"LUX","2019","7.9173098"
"LUX","2020","10.880759"
"LUX","2021","10.161169"
"LUX","2022","10.850782"
"MYS","1970","8.029954"
"MYS","1971","6.2558084"
"MYS","1972","6.1961737"
"MYS","1973","5.646239"
"MYS","1974","5.05663"
"MYS","1975","4.8979263"
"MYS","1976","4.1376095"
"MYS","1977","2.8693047"
"MYS","1978","2.5391793"
"MYS","1979","2.6952229"
"MYS","1980","3.2901187"
"MYS","1981","3.5273147"
"MYS","1982","3.1702034"
"MYS","1983","3.213416"
"MYS","1984","5.8833213"
"MYS","1985","6.482968"
"MYS","1986","6.458532"
"MYS","1987","7.5484753"
"MYS","1988","8.279656"
"MYS","1989","6.8369017"
"MYS","1990","4.9409094"
"MYS","1991","4.358415"
"MYS","1992","3.7214782"
"MYS","1993","4.18968"
"MYS","1994","5.2703333"
"MYS","1995","4.6203046"
"MYS","1996","3.450362"
"MYS","1997","2.393924"
"MYS","1998","2.660114"
"MYS","1999","4.2179785"
"MYS","2000","3.6815305"
"MYS","2001","3.1404243"
"MYS","2002","2.5936084"
"MYS","2003","2.2531736"
"MYS","2004","2.3196447"
"MYS","2005","2.2862406"
"MYS","2006","2.3766863"
"MYS","2007","2.1808863"
"MYS","2008","2.6779194"
"MYS","2009","2.6289935"
"MYS","2010","2.3300166"
"MYS","2011","2.8877702"
"MYS","2012","3.0349357"
"MYS","2013","3.5195735"
"MYS","2014","3.8796122"
"MYS","2015","4.0505075"
"MYS","2016","5.2339373"
"MYS","2017","6.66239"
"MYS","2018","6.6719"
"MYS","2019","6.7628555"
"MYS","2020","7.642008"
"MYS","2021","8.161202"
"MYS","2022","8.150381"
"MEX","1965","8.934724"
"MEX","1966","9.63311"
"MEX","1967","10.29133"
"MEX","1968","10.842833"
"MEX","1969","10.4753"
"MEX","1970","10.981713"
"MEX","1971","10.142723"
"MEX","1972","9.780027"
"MEX","1973","9.648298"
"MEX","1974","9.094654"
"MEX","1975","7.7844524"
"MEX","1976","8.30845"
"MEX","1977","8.738277"
"MEX","1978","6.597964"
"MEX","1979","6.7473707"
"MEX","1980","5.803557"
"MEX","1981","7.5373635"
"MEX","1982","6.8430977"
"MEX","1983","6.308686"
"MEX","1984","6.831296"
"MEX","1985","7.82051"
"MEX","1986","6.596592"
"MEX","1987","6.1185946"
"MEX","1988","6.7846136"
"MEX","1989","7.3806286"
"MEX","1990","7.22243"
"MEX","1991","7.0443044"
"MEX","1992","7.852075"
"MEX","1993","8.047504"
"MEX","1994","6.1356316"
"MEX","1995","8.619722"
"MEX","1996","8.989228"
"MEX","1997","8.231412"
"MEX","1998","7.411193"
"MEX","1999","8.924628"
"MEX","2000","8.286874"
"MEX","2001","7.561595"
"MEX","2002","6.8652377"
"MEX","2003","6.1660333"
"MEX","2004","6.472977"
"MEX","2005","6.576249"
"MEX","2006","6.747216"
"MEX","2007","6.2871985"
"MEX","2008","7.4352345"
"MEX","2009","5.961068"
"MEX","2010","6.7668595"
"MEX","2011","6.865953"
"MEX","2012","6.2674856"
"MEX","2013","6.2457623"
"MEX","2014","7.6135764"
"MEX","2015","7.2490015"
"MEX","2016","7.1158977"
"MEX","2017","7.3266783"
"MEX","2018","8.129949"
"MEX","2019","8.174997"
"MEX","2020","10.3740635"
"MEX","2021","11.168653"
"MEX","2022","10.075467"
"MAR","1965","20.195011"
"MAR","1966","13.327539"
"MAR","1967","11.18483"
"MAR","1968","11.826925"
"MAR","1969","13.944498"
"MAR","1970","13.103196"
"MAR","1971","13.923879"
"MAR","1972","13.526379"
"MAR","1973","9.094625"
"MAR","1974","9.542439"
"MAR","1975","7.134391"
"MAR","1976","6.466088"
"MAR","1977","7.88484"
"MAR","1978","7.7057586"
"MAR","1979","7.719043"
"MAR","1980","7.3711247"
"MAR","1981","5.1364617"
"MAR","1982","2.7842176"
"MAR","1983","2.2804005"
"MAR","1984","1.7123275"
"MAR","1985","2.2006679"
"MAR","1986","2.8153405"
"MAR","1987","3.5068126"
"MAR","1988","3.7663102"
"MAR","1989","4.231739"
"MAR","1990","4.359246"
"MAR","1991","4.3259"
"MAR","1992","3.0396225"
"MAR","1993","1.382297"
"MAR","1994","2.3779473"
"MAR","1995","1.7634826"
"MAR","1996","5.4025164"
"MAR","1997","5.5313864"
"MAR","1998","4.6007285"
"MAR","1999","2.0588021"
"MAR","2000","1.9685844"
"MAR","2001","2.4725895"
"MAR","2002","2.324444"
"MAR","2003","3.6562476"
"MAR","2004","3.472617"
"MAR","2005","2.0785131"
"MAR","2006","2.0145028"
"MAR","2007","2.0458596"
"MAR","2008","1.8940095"
"MAR","2009","4.7016606"
"MAR","2010","5.875152"
"MAR","2011","3.6347337"
"MAR","2012","3.1035633"
"MAR","2013","5.0947366"
"MAR","2014","4.4455295"
"MAR","2015","5.377317"
"MAR","2016","5.5828094"
"MAR","2017","5.275795"
"MAR","2018","7.0946255"
"MAR","2019","7.536463"
"MAR","2020","7.6258807"
"MAR","2021","7.553371"
"MAR","2022","7.263463"
"NLD","1965","0.0"
"NLD","1966","0.0"
"NLD","1967","0.0"
"NLD","1968","0.015150955"
"NLD","1969","0.152845"
"NLD","1970","0.15826146"
"NLD","1971","0.16516818"
"NLD","1972","0.11446433"
"NLD","1973","0.36571285"
"NLD","1974","1.1395861"
"NLD","1975","1.461569"
"NLD","1976","1.5344442"
"NLD","1977","1.5085223"
"NLD","1978","1.711121"
"NLD","1979","1.4459108"
"NLD","1980","1.7411675"
"NLD","1981","1.6736997"
"NLD","1982","1.5572321"
"NLD","1983","1.4219129"
"NLD","1984","1.3274013"
"NLD","1985","1.5166957"
"NLD","1986","1.5909495"
"NLD","1987","1.3999912"
"NLD","1988","1.4865474"
"NLD","1989","1.6269062"
"NLD","1990","1.3717154"
"NLD","1991","1.3369759"
"NLD","1992","1.4881597"
"NLD","1993","1.5572782"
"NLD","1994","1.628229"
"NLD","1995","1.6255144"
"NLD","1996","1.7244614"
"NLD","1997","1.3200631"
"NLD","1998","1.8012743"
"NLD","1999","1.8878543"
"NLD","2000","2.0304074"
"NLD","2001","2.059483"
"NLD","2002","2.2342243"
"NLD","2003","2.2253366"
"NLD","2004","2.4738512"
"NLD","2005","3.0655951"
"NLD","2006","3.1845133"
"NLD","2007","3.4464781"
"NLD","2008","3.9404101"
"NLD","2009","4.485137"
"NLD","2010","4.0394363"
"NLD","2011","4.645456"
"NLD","2012","4.7294273"
"NLD","2013","4.4526076"
"NLD","2014","4.8333406"
"NLD","2015","5.1823473"
"NLD","2016","5.292908"
"NLD","2017","5.837939"
"NLD","2018","6.619335"
"NLD","2019","7.944528"
"NLD","2020","11.181961"
"NLD","2021","12.910872"
"NLD","2022","15.435532"
"NZL","1970","38.82334"
"NZL","1971","41.630173"
"NZL","1972","41.191326"
"NZL","1973","39.168327"
"NZL","1974","40.95153"
"NZL","1975","43.82888"
"NZL","1976","39.66771"
"NZL","1977","36.97633"
"NZL","1978","39.497875"
"NZL","1979","44.850327"
"NZL","1980","46.991554"
"NZL","1981","47.48469"
"NZL","1982","43.100174"
"NZL","1983","44.462418"
"NZL","1984","43.45358"
"NZL","1985","41.613804"
"NZL","1986","42.98595"
"NZL","1987","42.211864"
"NZL","1988","42.28657"
"NZL","1989","41.45156"
"NZL","1990","41.426918"
"NZL","1991","40.412006"
"NZL","1992","37.46697"
"NZL","1993","40.20715"
"NZL","1994","41.244785"
"NZL","1995","42.02623"
"NZL","1996","39.501213"
"NZL","1997","35.65875"
"NZL","1998","38.80477"
"NZL","1999","35.58187"
"NZL","2000","36.38399"
"NZL","2001","32.670124"
"NZL","2002","35.151485"
"NZL","2003","34.32088"
"NZL","2004","38.005898"
"NZL","2005","34.67214"
"NZL","2006","34.872375"
"NZL","2007","35.47433"
"NZL","2008","34.490803"
"NZL","2009","37.970173"
"NZL","2010","38.803276"
"NZL","2011","39.607872"
"NZL","2012","36.963947"
"NZL","2013","36.98205"
"NZL","2014","37.56255"
"NZL","2015","38.14184"
"NZL","2016","38.975163"
"NZL","2017","37.033337"
"NZL","2018","38.037117"
"NZL","2019","36.742664"
"NZL","2020","39.00038"
"NZL","2021","40.13634"
"NZL","2022","43.069603"
"MKD","1997","8.866941"
"MKD","1998","9.439984"
"MKD","1999","12.636176"
"MKD","2000","11.215343"
"MKD","2001","6.3362017"
"MKD","2002","7.790694"
"MKD","2003","12.461908"
"MKD","2004","13.524395"
"MKD","2005","13.081477"
"MKD","2006","14.140903"
"MKD","2007","8.6609"
"MKD","2008","7.4381294"
"MKD","2009","11.347282"
"MKD","2010","19.774769"
"MKD","2011","11.624276"
"MKD","2012","9.057919"
"MKD","2013","14.399767"
"MKD","2014","12.526186"
"MKD","2015","18.57748"
"MKD","2016","18.148567"
"MKD","2017","11.817234"
"MKD","2018","17.79144"
"MKD","2019","11.507933"
"MKD","2020","14.431223"
"MKD","2021","15.228883"
"MKD","2022","13.73907"
"NOR","1977","64.26859"
"NOR","1978","64.17826"
"NOR","1979","65.86465"
"NOR","1980","65.25247"
"NOR","1981","68.59787"
"NOR","1982","69.16161"
"NOR","1983","71.88228"
"NOR","1984","71.13632"
"NOR","1985","69.52918"
"NOR","1986","66.9773"
"NOR","1987","68.43145"
"NOR","1988","69.97984"
"NOR","1989","71.44203"
"NOR","1990","72.44774"
"NOR","1991","71.440056"
"NOR","1992","71.865555"
"NOR","1993","71.17856"
"NOR","1994","69.03322"
"NOR","1995","70.81382"
"NOR","1996","66.01417"
"NOR","1997","66.316696"
"NOR","1998","67.22086"
"NOR","1999","68.73944"
"NOR","2000","72.398"
"NOR","2001","67.582146"
"NOR","2002","69.31575"
"NOR","2003","63.815647"
"NOR","2004","64.23718"
"NOR","2005","69.73479"
"NOR","2006","66.73926"
"NOR","2007","69.298515"
"NOR","2008","70.05707"
"NOR","2009","67.99751"
"NOR","2010","65.7384"
"NOR","2011","66.57195"
"NOR","2012","70.37011"
"NOR","2013","67.78259"
"NOR","2014","69.14574"
"NOR","2015","69.147736"
"NOR","2016","70.526054"
"NOR","2017","70.311775"
"NOR","2018","69.60095"
"NOR","2019","68.11027"
"NOR","2020","71.872536"
"NOR","2021","72.297134"
"NOR","2022","71.628395"
"OMN","1994","0.0"
"OMN","1995","0.0"
"OMN","1996","0.0"
"OMN","1997","0.0"
"OMN","1998","0.0"
"OMN","1999","0.0"
"PAK","1965","7.8989325"
"PAK","1966","7.8401723"
"PAK","1967","8.392018"
"PAK","1968","8.885178"
"PAK","1969","9.32975"
"PAK","1970","8.390381"
"PAK","1971","11.862198"
"PAK","1972","13.898219"
"PAK","1973","14.215199"
"PAK","1974","13.5965605"
"PAK","1975","14.901722"
"PAK","1976","15.559706"
"PAK","1977","16.396587"
"PAK","1978","18.48265"
"PAK","1979","18.069641"
"PAK","1980","17.12823"
"PAK","1981","16.780693"
"PAK","1982","17.143526"
"PAK","1983","18.630857"
"PAK","1984","18.312424"
"PAK","1985","18.1585"
"PAK","1986","16.570778"
"PAK","1987","18.999693"
"PAK","1988","18.619598"
"PAK","1989","17.765394"
"PAK","1990","16.927334"
"PAK","1991","17.06951"
"PAK","1992","17.80554"
"PAK","1993","17.541424"
"PAK","1994","16.775982"
"PAK","1995","16.73844"
"PAK","1996","16.97501"
"PAK","1997","13.201102"
"PAK","1998","15.9530325"
"PAK","1999","13.47102"
"PAK","2000","11.8989"
"PAK","2001","12.602668"
"PAK","2002","13.221514"
"PAK","2003","14.280449"
"PAK","2004","13.74815"
"PAK","2005","14.676173"
"PAK","2006","13.648592"
"PAK","2007","13.23358"
"PAK","2008","11.200484"
"PAK","2009","11.810103"
"PAK","2010","12.088612"
"PAK","2011","12.820682"
"PAK","2012","5.3564196"
"PAK","2013","13.005525"
"PAK","2014","13.060991"
"PAK","2015","12.538178"
"PAK","2016","12.543639"
"PAK","2017","11.794717"
"PAK","2018","11.757548"
"PAK","2019","13.292276"
"PAK","2020","14.341721"
"PAK","2021","13.931314"
"PAK","2022","16.4327"
"PER","1965","14.111191"
"PER","1966","12.449849"
"PER","1967","13.701914"
"PER","1968","14.438607"
"PER","1969","15.602732"
"PER","1970","14.4538965"
"PER","1971","17.671724"
"PER","1972","20.367374"
"PER","1973","19.269955"
"PER","1974","18.357449"
"PER","1975","18.165419"
"PER","1976","18.74816"
"PER","1977","19.299877"
"PER","1978","19.762915"
"PER","1979","20.380562"
"PER","1980","19.653427"
"PER","1981","21.26738"
"PER","1982","22.379803"
"PER","1983","24.702398"
"PER","1984","25.10971"
"PER","1985","27.571493"
"PER","1986","27.36942"
"PER","1987","27.023897"
"PER","1988","26.669767"
"PER","1989","29.208479"
"PER","1990","29.3326"
"PER","1991","32.41311"
"PER","1992","28.13108"
"PER","1993","31.19632"
"PER","1994","31.000927"
"PER","1995","29.034714"
"PER","1996","28.98498"
"PER","1997","29.360386"
"PER","1998","29.655834"
"PER","1999","30.457071"
"PER","2000","32.80372"
"PER","2001","35.784416"
"PER","2002","35.718193"
"PER","2003","36.943634"
"PER","2004","32.471977"
"PER","2005","32.167603"
"PER","2006","34.89119"
"PER","2007","31.920078"
"PER","2008","28.833765"
"PER","2009","29.686222"
"PER","2010","26.664782"
"PER","2011","25.767502"
"PER","2012","25.90535"
"PER","2013","26.089096"
"PER","2014","25.83989"
"PER","2015","25.960857"
"PER","2016","24.635092"
"PER","2017","28.8025"
"PER","2018","29.431831"
"PER","2019","29.230959"
"PER","2020","33.69096"
"PER","2021","30.908962"
"PER","2022","27.61327"
"PHL","1994","15.579155"
"PHL","1995","13.860743"
"PHL","1996","14.196915"
"PHL","1997","12.726948"
"PHL","1998","13.3662195"
"PHL","1999","17.44719"
"PHL","2000","18.224691"
"PHL","2001","16.728432"
"PHL","2002","16.287714"
"PHL","2003","16.08986"
"PHL","2004","16.668634"
"PHL","2005","16.01381"
"PHL","2006","18.689098"
"PHL","2007","16.6316"
"PHL","2008","17.639956"
"PHL","2009","17.198595"
"PHL","2010","14.875531"
"PHL","2011","16.142355"
"PHL","2012","16.418247"
"PHL","2013","14.806336"
"PHL","2014","13.993934"
"PHL","2015","13.524707"
"PHL","2016","13.009485"
"PHL","2017","12.526378"
"PHL","2018","12.231396"
"PHL","2019","11.298128"
"PHL","2020","12.006867"
"PHL","2021","12.526743"
"PHL","2022","12.511821"
"POL","1965","0.35209695"
"POL","1966","0.35020763"
"POL","1967","0.3647668"
"POL","1968","0.35622162"
"POL","1969","0.28452122"
"POL","1970","0.5491499"
"POL","1971","0.48687243"
"POL","1972","0.4683993"
"POL","1973","0.45816857"
"POL","1974","0.620982"
"POL","1975","0.5374193"
"POL","1976","0.4238295"
"POL","1977","0.49482882"
"POL","1978","0.46934918"
"POL","1979","0.42775407"
"POL","1980","0.5173495"
"POL","1981","0.5322904"
"POL","1982","0.39483663"
"POL","1983","0.44284835"
"POL","1984","0.3671588"
"POL","1985","0.4598646"
"POL","1986","0.38169914"
"POL","1987","0.3551029"
"POL","1988","0.36688256"
"POL","1989","0.34613898"
"POL","1990","0.36069712"
"POL","1991","0.37821314"
"POL","1992","0.42480853"
"POL","1993","0.40594903"
"POL","1994","0.4881243"
"POL","1995","0.52282447"
"POL","1996","0.5270424"
"POL","1997","0.55044067"
"POL","1998","0.6830108"
"POL","1999","0.6465405"
"POL","2000","0.6828024"
"POL","2001","0.820305"
"POL","2002","0.81965923"
"POL","2003","0.67546785"
"POL","2004","0.89124244"
"POL","2005","1.135477"
"POL","2006","1.2485813"
"POL","2007","1.5623448"
"POL","2008","2.207611"
"POL","2009","3.0658216"
"POL","2010","3.4536798"
"POL","2011","4.0425887"
"POL","2012","5.2285085"
"POL","2013","5.170563"
"POL","2014","6.0559654"
"POL","2015","6.561511"
"POL","2016","6.0504937"
"POL","2017","6.190997"
"POL","2018","5.850796"
"POL","2019","6.989287"
"POL","2020","7.769742"
"POL","2021","7.8930745"
"POL","2022","9.370145"
"PRT","1996","18.706312"
"PRT","1997","16.634521"
"PRT","1998","15.164005"
"PRT","1999","9.102555"
"PRT","2000","13.07334"
"PRT","2001","15.646872"
"PRT","2002","9.748959"
"PRT","2003","17.057007"
"PRT","2004","12.089571"
"PRT","2005","8.115613"
"PRT","2006","15.572564"
"PRT","2007","16.143673"
"PRT","2008","15.146783"
"PRT","2009","18.84937"
"PRT","2010","27.39321"
"PRT","2011","24.511286"
"PRT","2012","21.701546"
"PRT","2013","29.105732"
"PRT","2014","30.292532"
"PRT","2015","24.459372"
"PRT","2016","29.276424"
"PRT","2017","21.441805"
"PRT","2018","26.87804"
"PRT","2019","26.377306"
"PRT","2020","31.708536"
"PRT","2021","33.323704"
"PRT","2022","28.967491"
"ROU","1965","1.0662187"
"ROU","1966","1.0295304"
"ROU","1967","1.3156693"
"ROU","1968","1.3085219"
"ROU","1969","1.6154395"
"ROU","1970","1.8980381"
"ROU","1971","2.8985322"
"ROU","1972","4.4929147"
"ROU","1973","4.244083"
"ROU","1974","4.733459"
"ROU","1975","4.793049"
"ROU","1976","3.851948"
"ROU","1977","4.187206"
"ROU","1978","4.4158015"
"ROU","1979","4.625903"
"ROU","1980","5.1059155"
"ROU","1981","5.1341105"
"ROU","1982","4.8196645"
"ROU","1983","4.1099563"
"ROU","1984","4.670981"
"ROU","1985","5.2583566"
"ROU","1986","4.3782783"
"ROU","1987","4.377777"
"ROU","1988","5.6659927"
"ROU","1989","5.2358437"
"ROU","1990","4.590245"
"ROU","1991","6.907993"
"ROU","1992","6.2837853"
"ROU","1993","7.054651"
"ROU","1994","7.641243"
"ROU","1995","8.897041"
"ROU","1996","9.162137"
"ROU","1997","12.827895"
"ROU","1998","14.810383"
"ROU","1999","16.343182"
"ROU","2000","14.079319"
"ROU","2001","13.924411"
"ROU","2002","14.11412"
"ROU","2003","11.811016"
"ROU","2004","13.7624235"
"ROU","2005","15.959939"
"ROU","2006","14.461167"
"ROU","2007","14.774674"
"ROU","2008","17.663965"
"ROU","2009","19.42055"
"ROU","2010","22.228735"
"ROU","2011","19.172226"
"ROU","2012","18.630856"
"ROU","2013","23.662155"
"ROU","2014","26.27935"
"ROU","2015","26.86198"
"ROU","2016","27.270899"
"ROU","2017","25.05844"
"ROU","2018","25.68698"
"ROU","2019","25.315464"
"ROU","2020","26.763618"
"ROU","2021","26.412868"
"ROU","2022","25.794762"
"RUS","1985","7.8923173"
"RUS","1986","8.067212"
"RUS","1987","8.308958"
"RUS","1988","8.40067"
"RUS","1989","8.377385"
"RUS","1990","8.230436"
"RUS","1991","8.428769"
"RUS","1992","8.884956"
"RUS","1993","9.572058"
"RUS","1994","9.804854"
"RUS","1995","10.436023"
"RUS","1996","10.330556"
"RUS","1997","11.033611"
"RUS","1998","10.90538"
"RUS","1999","11.5792465"
"RUS","2000","11.870029"
"RUS","2001","12.243681"
"RUS","2002","11.927969"
"RUS","2003","11.692557"
"RUS","2004","12.079561"
"RUS","2005","12.075988"
"RUS","2006","11.759963"
"RUS","2007","11.883883"
"RUS","2008","11.423729"
"RUS","2009","12.31329"
"RUS","2010","11.740083"
"RUS","2011","11.250788"
"RUS","2012","11.277381"
"RUS","2013","11.7794285"
"RUS","2014","11.68843"
"RUS","2015","12.106256"
"RUS","2016","12.387833"
"RUS","2017","12.473295"
"RUS","2018","12.184147"
"RUS","2019","12.502824"
"RUS","2020","13.798109"
"RUS","2021","13.00748"
"RUS","2022","13.683644"
"SAU","1965","0.0"
"SAU","1966","0.0"
"SAU","1967","0.0"
"SAU","1968","0.0"
"SAU","1969","0.0"
"SAU","1970","0.0"
"SAU","1971","0.0"
"SAU","1972","0.0"
"SAU","1973","0.0"
"SAU","1974","0.0"
"SAU","1975","0.0"
"SAU","1976","0.0"
"SAU","1977","0.0"
"SAU","1978","0.0"
"SAU","1979","0.0"
"SAU","1980","0.0"
"SAU","1981","0.0"
"SAU","1982","0.0"
"SAU","1983","0.0"
"SAU","1984","0.0"
"SAU","1985","0.0"
"SAU","1986","0.0"
"SAU","1987","0.0"
"SAU","1988","0.0"
"SAU","1989","0.0"
"SAU","1990","0.0"
"SAU","1991","0.0"
"SAU","1992","0.0"
"SAU","1993","0.0"
"SAU","1994","0.0"
"SAU","1995","0.0"
"SAU","1996","0.0"
"SAU","1997","0.0"
"SAU","1998","0.0"
"SAU","1999","0.0"
"SGP","1992","0.26192993"
"SGP","1993","0.23974904"
"SGP","1994","0.20962867"
"SGP","1995","0.20108198"
"SGP","1996","0.1992702"
"SGP","1997","0.18945949"
"SGP","1998","0.1868752"
"SGP","1999","0.1887619"
"SVK","1965","6.1526546"
"SVK","1966","5.695992"
"SVK","1967","4.855119"
"SVK","1968","4.0370173"
"SVK","1969","3.0090575"
"SVK","1970","4.1029906"
"SVK","1971","2.8729024"
"SVK","1972","2.8667028"
"SVK","1973","2.7478938"
"SVK","1974","4.54585"
"SVK","1975","3.5232208"
"SVK","1976","3.8035312"
"SVK","1977","3.728671"
"SVK","1978","3.2149608"
"SVK","1979","5.4123397"
"SVK","1980","8.905686"
"SVK","1981","9.376169"
"SVK","1982","10.080485"
